station,Date,Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar radiation,Next_Tmax,Next_Tmin
25,2014-08-24,30.5,22.1,56.60057449,88.31063843,27.23260532,24.37813402,7.40882197,57.70276602,0.469490446,0.442546061,0.519051086,0.675026499,0,0,1.043879509,0.453488772,37.5237,126.97,19.5844,0.2713,4681.574219,28.5,24.4
1,2014-08-25,25.2,21.3,63.4995079,85.24443054,26.9759752,21.66616354,7.497793615,93.02269554,0.238517665,0.225467333,0.185712209,0.292289216,0,0,0,0.177606128,37.6046,126.991,212.335,2.785,4806.717773,27.2,18.8
2,2014-08-25,29,22.6,54.82949829,91.60643768,29.1653957,21.91294297,6.74462839,79.08408475,0.231782445,0.241863187,0.169117078,0.519201689,0,0,0,2.890090595,37.6046,127.032,44.7624,0.5141,4657.507813,29.1,19
3,2014-08-25,27.8,23.2,50.36068344,82.68881226,30.07968765,22.65650902,6.953356266,44.82076814,0.273966313,0.228515701,0.219455855,0.556514177,0,0,0,2.826656925,37.5776,127.058,33.3068,0.2661,4652.430664,29.4,21.3
4,2014-08-25,28.4,23.7,64.14097595,97.41243744,27.43287665,21.42454632,7.936224322,115.6861113,0.14178216,0.238628313,0.168654084,0.571995624,0,0,0.810073505,8.163380106,37.645,127.022,45.716,2.5348,4642.163574,29.1,21.5
5,2014-08-25,27.3,22.6,54.5303154,92.19165039,29.04539111,22.02326297,6.381966154,123.8926943,0.312434309,0.187493406,0.203692342,0.639841489,0,0,4.66E-05,13.99895281,37.5507,127.135,35.038,0.5055,4640.095215,29.2,20.7
6,2014-08-25,27.8,23.7,47.12727737,81.19734955,29.96098527,23.17124101,6.721542617,73.62247324,0.285251162,0.241129486,0.152439939,0.492562445,0,0,0,12.4503245,37.5102,127.042,54.6384,0.1457,4653.651855,29.5,21.7
7,2014-08-25,28.6,24.3,61.56159973,86.48562622,27.79589228,22.12938385,4.976044337,109.9470565,0.273217603,0.30204172,0.125221352,0.435012731,0,0,0,0.085468775,37.5776,126.838,12.37,0.0985,4634.287598,30.5,22.5
8,2014-08-25,28.4,24.1,50.84513092,75.89258575,29.27313504,23.47441266,7.012364755,48.25762399,0.354099532,0.29353419,0.163554114,0.229190078,0,0,0,0.000952849,37.4697,126.91,52.518,1.5629,4634.48291,30,22.4
9,2014-08-25,28.1,23.9,56.66683578,85.36807251,28.24532291,22.46107395,6.198532244,97.80016152,0.320678795,0.26988236,0.133134028,0.218594968,0,0,0,0.099026194,37.4967,126.826,50.9312,0.4125,4664.901367,30.7,22.4
10,2014-08-25,27.7,21.9,52.88842011,85.79968262,28.15302121,21.62716149,7.376468877,67.77877522,0.333806481,0.264263469,0.168649878,0.22908758,0,0,0,0.010177592,37.4562,126.955,208.507,5.1782,4576.546387,29.7,21.2
11,2014-08-25,28.5,23.9,49.12623978,83.20675659,30.02410022,23.05368166,6.070840369,84.24177861,0.323693853,0.208425338,0.221112449,0.547790105,0,0,0,7.30504275,37.5372,127.085,28.7,0.6233,4659.455078,29.7,21.5
12,2014-08-25,26.3,22.1,51.1199646,73.54151917,29.14305891,22.51120239,7.822960128,27.06894624,0.290581644,0.25413909,0.149701375,0.370571912,0,0,0,0.004182922,37.5507,126.988,132.118,0.5931,4699.08252,28.6,19.9
13,2014-08-25,28.4,23.5,50.74213791,81.9511795,29.89913568,22.36170448,6.110805233,57.5472126,0.327562603,0.213893346,0.247602338,0.621636538,0,0,0,1.399684566,37.5776,127.083,59.8324,2.6865,4629.953613,29.9,21.9
14,2014-08-25,28,24.2,48.63179398,73.88607788,29.74562876,24.007805,7.176820626,20.49867487,0.359682588,0.305011925,0.161220682,0.345092149,0,0,0,0.108211697,37.4967,126.927,30.968,0.618,4639.975098,29.8,21.4
15,2014-08-25,27.7,23.7,51.38775253,69.14187622,29.49456711,23.58364516,6.997821053,31.17823052,0.348710684,0.306910339,0.168720893,0.357461279,0,0,0,0.020410678,37.5507,126.937,30.0464,0.8552,4663.227539,30,21
16,2014-08-25,27.2,22.4,52.34327698,88.43099213,28.93660692,22.05622242,6.515838623,93.40907049,0.33806889,0.269397076,0.157595614,0.373025014,0,0,0,0.499538731,37.4697,126.995,82.2912,2.2579,4604.654785,29.8,19.8
17,2014-08-25,27.6,22.2,57.33541489,88.21124268,28.93605825,21.37226516,5.264918,116.7162929,0.266165135,0.199062658,0.146122968,0.525328012,0,0,0,5.741386806,37.6181,127.099,53.4712,0.697,4654.882813,29.1,19.3
18,2014-08-25,29.1,24.4,50.96744537,88.74360657,29.28665221,22.49707765,6.268813262,105.1015642,0.319462051,0.254627912,0.135324888,0.464698626,0,0,0,6.14504193,37.4832,127.024,56.4448,1.2313,4631.540039,31.8,22.1
19,2014-08-25,27.5,23.3,54.24977875,77.79007721,28.85088373,22.59606384,6.370103836,42.32647157,0.320550914,0.305566767,0.174026072,0.341344145,0,0,0,0.000663712,37.5776,126.938,75.0924,1.7678,4688.676758,30.3,20.8
20,2014-08-25,27.7,23.5,67.02825165,92.96309662,26.89420632,21.39107185,9.277920425,112.5575476,0.143745084,0.236904526,0.159025252,0.389572538,0,0,0.045577072,2.777365834,37.6181,127.004,146.554,4.7296,4746.358887,29.5,21.2
21,2014-08-25,27.9,24,49.49082565,84.21057892,30.12451083,22.97702031,7.187325358,49.8765922,0.262618002,0.232254118,0.188015011,0.440319334,0,0,0,5.425840071,37.5507,127.04,26.298,0.5721,4649.458496,29.5,21.8
22,2014-08-25,29,23.8,49.08519363,86.88589478,29.83983838,22.88045504,6.197366357,94.28368378,0.299865957,0.226179166,0.140627002,0.528419444,0,0,0,4.653008868,37.5102,127.086,21.9668,0.1332,4635.936523,29.9,21.7
23,2014-08-25,29.3,25,55.78376007,79.78279114,28.56288034,23.39533234,6.613165329,89.39310869,0.309122726,0.310852802,0.125361867,0.411745294,0,0,0,1.366145857,37.5372,126.891,15.5876,0.1554,4637.148926,31.5,22.6
24,2014-08-25,28.9,24.9,51.92311859,74.69722748,29.27070227,23.88445092,7.055526068,60.41445605,0.331698681,0.3016773,0.133194894,0.384903972,0,0,0,0.832299133,37.5237,126.909,17.2956,0.2223,4632.57373,31.2,22
25,2014-08-25,28.3,24.4,47.37854004,69.53542328,30.20041119,23.64952661,7.076612194,18.54231278,0.330682957,0.28673203,0.156916218,0.471160148,0,0,0,0,37.5237,126.97,19.5844,0.2713,4644.800781,31.3,21.8
1,2014-08-26,25.7,19,59.87678146,81.23139954,26.1646461,19.51201519,6.344397376,88.42144553,0.099866128,0.163153768,0.441426136,0.265192995,0,0,0.004981733,0,37.6046,126.991,212.335,2.785,4769.281738,25.5,18.6
2,2014-08-26,28.8,21,50.61992645,89.08050537,28.41958334,19.86638679,5.400872966,62.45434356,0.090995845,0.14369522,0.381045214,0.290056303,0,0,0,0,37.6046,127.032,44.7624,0.5141,4619.683594,28.3,18.1
3,2014-08-26,28.6,21.5,44.49315643,84.38117218,29.53503453,20.35423498,5.295179238,35.58801822,0.125408769,0.149445318,0.342055409,0.498350798,0,0,0,0.820521275,37.5776,127.058,33.3068,0.2661,4614.626465,27.9,20.3
4,2014-08-26,28.7,21.7,59.52310562,90.67642975,27.02787292,19.60044676,6.450073282,107.0412838,0.093831124,0.133429812,0.374566724,0.239924516,0,0,0,0,37.645,127.022,45.716,2.5348,4604.255371,28.9,20.4
5,2014-08-26,28.3,21.3,50.38062286,87.73004913,27.91982245,19.96941788,5.766616344,113.445465,0.169001684,0.155022772,0.276812654,0.276460131,0,0,0,0,37.5507,127.135,35.038,0.5055,4602.118164,27.7,20.5
6,2014-08-26,28.5,22.6,43.86052704,79.96443939,29.13623389,20.91537751,5.742369682,67.75640202,0.14635474,0.154478053,0.327069784,0.448649861,0,0,0,1.639085372,37.5102,127.042,54.6384,0.1457,4615.641113,28.6,21.5
7,2014-08-26,30.3,23.8,58.40479279,91.63204193,27.32421985,20.27226194,4.449133505,103.1374834,0.096114452,0.179115567,0.327118487,0.213023721,0,0,0,0,37.5776,126.838,12.37,0.0985,4596.420898,28.3,21.3
8,2014-08-26,29.6,23.2,46.06474686,83.33136749,28.79085172,20.78498463,5.79357485,47.22108348,0.104226747,0.166762424,0.309185902,0.37769252,0,0,0,0.002606617,37.4697,126.91,52.518,1.5629,4596.28418,29.3,21.7
9,2014-08-26,30,23.6,51.92818832,85.17344666,27.72987836,20.56932507,5.460198859,81.24309556,0.086784066,0.167187259,0.286434911,0.217394254,0,0,0,0,37.4967,126.826,50.9312,0.4125,4627.060547,28.8,21.9
10,2014-08-26,29.1,22.6,48.72904587,89.19500732,27.32658811,19.18509691,6.310744802,72.68603023,0.120937376,0.15744217,0.277146713,0.449998811,0,0,0,0.209071336,37.4562,126.955,208.507,5.1782,4536.443359,28.7,19.7
11,2014-08-26,28.8,21.9,44.69092178,79.96711731,29.26467598,20.89248261,5.393701514,55.62102365,0.152072368,0.150728171,0.327588456,0.385640985,0,0,0,0.001108568,37.5372,127.085,28.7,0.6233,4621.790527,28.4,21.4
12,2014-08-26,27.6,20.6,46.38803101,84.21579742,28.59643055,19.91530798,6.422401071,28.98934074,0.097837188,0.163159682,0.367861352,0.349803293,0,0,0,0.004921009,37.5507,126.988,132.118,0.5931,4660.893066,27.5,19.4
13,2014-08-26,28.8,22.1,45.35391235,85.47757721,29.3778158,20.03798598,4.816462904,36.47921864,0.159453788,0.149337997,0.347351155,0.341525916,0,0,0,0,37.5776,127.083,59.8324,2.6865,4591.726563,28.6,21.2
14,2014-08-26,29.6,22.1,44.32686615,79.24098206,29.28052851,21.29744188,6.044660151,18.19463734,0.106034109,0.167352488,0.314406569,0.309214818,0,0,0,0,37.4967,126.927,30.968,0.618,4602.03125,28.5,20.9
15,2014-08-26,28.9,21.5,47.08441162,80.37454224,29.04376239,21.02345022,5.988352835,30.543329,0.116678673,0.172240694,0.383514574,0.252342931,0,0,0,0,37.5507,126.937,30.0464,0.8552,4625.583008,28,20.7
16,2014-08-26,28.9,22.2,49.46706009,89.75955963,27.86746854,19.93099406,5.588086168,91.88403877,0.135307811,0.161137395,0.28192147,0.502723797,0,0,0,0.680374211,37.4697,126.995,82.2912,2.2579,4565.883301,28.3,19.1
17,2014-08-26,28.7,21.2,52.64100266,92.02616119,27.96209955,19.44418132,3.879026969,109.806498,0.180684781,0.146345642,0.341589574,0.262453578,0,0,0,0,37.6181,127.099,53.4712,0.697,4616.930664,27.8,17.7
18,2014-08-26,30.6,23.1,48.73462677,86.86421967,28.13201647,20.37215413,5.257099112,91.29098852,0.135769614,0.158145886,0.291608057,0.401865111,0,0,0,0.066095521,37.4832,127.024,56.4448,1.2313,4593.259277,30.2,21.6
19,2014-08-26,29.7,21,50.18208313,78.00600433,28.52594884,20.82003098,5.808964968,41.31402576,0.13024842,0.180040667,0.40901397,0.248102442,0,0,0,0,37.5776,126.938,75.0924,1.7678,4650.964355,28.1,20.4
20,2014-08-26,29,21.4,61.40125656,85.65592957,25.94094552,19.57360751,7.419155478,98.68944327,0.076610879,0.130618636,0.38588975,0.232741392,0,0,0.006786603,0,37.6181,127.004,146.554,4.7296,4709.024414,28.7,20.4
21,2014-08-26,28.5,22.2,43.8368721,82.38803864,29.59470602,20.59705171,5.670920193,44.46858696,0.111634351,0.148238512,0.366308334,0.500636571,0,0,0,0.544091885,37.5507,127.04,26.298,0.5721,4611.688965,28,21.4
22,2014-08-26,29.7,22.4,45.98342133,84.03786469,28.86664096,20.83919727,5.372368813,79.41796589,0.154572871,0.147711129,0.294215025,0.328096904,0,0,0,0.012355784,37.5102,127.086,21.9668,0.1332,4598.021973,28.9,21.6
23,2014-08-26,30.6,23.5,51.74266434,80.24473572,28.0618461,21.20848155,5.757560432,75.93725618,0.104764902,0.168020381,0.320593566,0.223542698,0,0,0,0,37.5372,126.891,15.5876,0.1554,4599.294922,29.4,22.1
24,2014-08-26,30.3,23,47.72552109,79.49462128,28.78048491,21.17911873,5.910046339,42.4863654,0.099458992,0.167187696,0.329236985,0.22750457,0,0,0,0,37.5237,126.909,17.2956,0.2223,4594.64502,29.4,22
25,2014-08-26,30.9,22.4,44.43930817,79.9050827,29.59253086,21.08171402,6.036285122,22.12564544,0.130537139,0.1713407,0.368018315,0.341032959,0,0,0,0.00684672,37.5237,126.97,19.5844,0.2713,4607.025879,29.1,21.6
1,2014-08-27,25.1,18.7,56.97831726,78.12363434,26.33233752,19.77130259,6.950624168,82.10972667,0.046213054,0.064123055,0.189930518,0.103127396,0,0,0.040708402,0,37.6046,126.991,212.335,2.785,4731.345215,28.3,17.5
2,2014-08-27,27.5,18.3,50.73991013,84.18047333,28.58614573,20.36739503,5.392864356,57.66224579,0.0476887,0.05758245,0.113079978,0.102411309,0,0,0.009708028,0,37.6046,127.032,44.7624,0.5141,4581.376465,30.4,17.1
3,2014-08-27,27.3,20.5,44.70413589,77.93156433,29.53426709,20.85143113,5.879448096,13.15505673,0.053919396,0.071104413,0.132542873,0.114456454,0,0,0,0,37.5776,127.058,33.3068,0.2661,4576.340332,30.2,19.7
4,2014-08-27,28.3,20.5,57.3469696,84.84840393,27.13191138,19.74893633,6.464069148,82.92342035,0.03755826,0.058216761,0.192131628,0.082312197,0,0,0.02008665,0,37.645,127.022,45.716,2.5348,4565.983887,30.8,19.4
5,2014-08-27,27.2,20.6,52.30007172,84.87096405,28.09458581,19.66417623,6.063016613,115.2498592,0.030685003,0.070372815,0.086258726,0.084283407,0,0,0,0,37.5507,127.135,35.038,0.5055,4563.660156,29.4,19
6,2014-08-27,27.4,21.6,44.31631088,72.28678894,29.3213266,21.03340426,5.91999803,47.88780618,0.064416328,0.057709523,0.158574276,0.17790003,0,0,0,0,37.5102,127.042,54.6384,0.1457,4577.148926,30.7,20.4
7,2014-08-27,27.9,21.3,55.59171677,83.77906036,27.08701633,21.63392255,5.392465353,124.0252647,0.082077912,0.047788529,0.080803737,0.099188914,0,0,0,0,37.5776,126.838,12.37,0.0985,4558.074707,30.4,21.3
8,2014-08-27,28.2,21.7,47.8883667,74.62177277,28.63204031,21.10930777,6.105124493,45.87964694,0.074713057,0.029187703,0.138864246,0.080392302,0,0,0,0,37.4697,126.91,52.518,1.5629,4557.605957,31,20.9
9,2014-08-27,28.1,21.9,53.6048851,81.21774292,27.55564334,21.05253927,5.620340208,94.31021174,0.080068749,0.036958567,0.077487002,0.08569621,0,0,0,0,37.4967,126.826,50.9312,0.4125,4588.736816,30.8,21.6
10,2014-08-27,27.7,20.8,49.90586853,79.70746613,27.30233113,19.61140698,6.199659506,64.27567414,0.043651969,0.027335849,0.16883189,0.076840548,0,0,0,0,37.4562,126.955,208.507,5.1782,4495.878418,30.5,17.2
11,2014-08-27,27.9,21.5,46.02087021,73.87121582,29.45645004,20.77018999,5.706471314,52.92001351,0.032012705,0.067726352,0.135327889,0.155009207,0,0,0,0,37.5372,127.085,28.7,0.6233,4583.642578,31,20.2
12,2014-08-27,26.5,19.6,46.63105392,70.8126297,28.44253727,20.70592698,6.844530463,24.42350793,0.044505174,0.0338057,0.185499842,0.106138647,0,0,0,0,37.5507,126.988,132.118,0.5931,4622.216797,30.9,18.8
13,2014-08-27,28,21.3,44.48243332,75.64330292,29.36789322,20.55373119,5.339253803,30.72552816,0.040934746,0.073500175,0.14775605,0.131323962,0,0,0,0,37.5776,127.083,59.8324,2.6865,4553.02002,30.5,20.1
14,2014-08-27,27.7,21.1,45.02813721,71.83085632,29.36708654,21.66528854,6.373580217,14.29340808,0.065795115,0.030216911,0.178495493,0.105200253,0,0,0,0,37.4967,126.927,30.968,0.618,4563.606934,30.7,20.5
15,2014-08-27,27.5,20.9,47.55286789,68.697258,28.91451949,21.85683887,6.52818052,29.71406714,0.068784787,0.030467052,0.15407607,0.107043066,0,0,0,0,37.5507,126.937,30.0464,0.8552,4587.453613,30.2,19.6
16,2014-08-27,27.4,19.3,50.29485703,84.0583725,28.18562296,19.69412747,5.686110208,85.37087282,0.043351538,0.033664005,0.15725866,0.097698573,0,0,0,0,37.4697,126.995,82.2912,2.2579,4526.640625,29.7,18.1
17,2014-08-27,27.4,18.1,49.19104385,92.40310669,28.48721958,18.81815558,4.741062423,109.3256786,0.045978855,0.072189421,0.091708776,0.107737638,0,0,0,0,37.6181,127.099,53.4712,0.697,4578.495605,29.6,15.5
18,2014-08-27,29,21.8,48.63051224,82.89970398,28.46400437,20.14825387,5.463039955,89.5458231,0.045927209,0.052188405,0.136353771,0.112850359,0,0,0,0,37.4832,127.024,56.4448,1.2313,4554.502441,32.7,20.8
19,2014-08-27,27.1,20.9,48.84859848,71.78069305,28.36445571,21.40339482,6.498372118,42.35557326,0.073867364,0.039358062,0.12734443,0.124065143,0,0,0,0,37.5776,126.938,75.0924,1.7678,4612.763672,30.5,19.6
20,2014-08-27,27.7,20.7,61.00079727,77.46086884,26.0157932,19.96822815,7.434642494,90.60580762,0.054210319,0.06119658,0.24981478,0.0726772,0,0,0.531875296,0,37.6181,127.004,146.554,4.7296,4671.199707,30.5,18.8
21,2014-08-27,27.6,21.6,44.35207748,70.46852112,29.55251905,21.21754766,6.305846016,13.51887308,0.06736853,0.056122842,0.165697545,0.155845494,0,0,0,0,37.5507,127.04,26.298,0.5721,4573.437012,30.2,20.7
22,2014-08-27,28.6,21.7,48.36258316,78.12220001,28.7897423,20.72579383,5.579643369,81.36294587,0.033088651,0.064332655,0.097633298,0.085702801,0,0,0,0,37.5102,127.086,21.9668,0.1332,4559.627441,32,20.2
23,2014-08-27,29,22.2,52.61211395,75.65346527,27.89296811,22.13802731,6.21355323,86.19142977,0.079528573,0.037974191,0.098632262,0.107571136,0,0,0,0,37.5372,126.891,15.5876,0.1554,4560.960938,31.3,21.5
24,2014-08-27,28.7,22.1,48.35367203,71.52735138,28.7461387,22.09487994,6.426703453,45.4696881,0.07354263,0.032073781,0.139269742,0.109198677,0,0,0,0,37.5237,126.909,17.2956,0.2223,4556.236816,31.2,21.4
25,2014-08-27,28,21.7,44.08809662,67.88332367,29.57998476,21.85706931,6.452794731,18.3560195,0.057124876,0.02630768,0.200367494,0.100977196,0,0,0,0,37.5237,126.97,19.5844,0.2713,4568.769043,31.7,20.7
1,2014-08-28,26.6,17.7,51.09666061,87.78498077,26.86821016,19.74532567,5.712735792,81.88133945,0.038213006,0.041630154,0.233208649,0.380820142,0,0,0.002001806,0.345137554,37.6046,126.991,212.335,2.785,4692.945313,27.9,18.8
2,2014-08-28,29.5,17.2,45.79204559,94.44648743,28.89881769,20.33024367,5.772959302,58.16167112,0.067650614,0.081314061,0.214432964,0.211499772,0,0,0,0.057722978,37.6046,127.032,44.7624,0.5141,4542.624023,30.5,18.6
3,2014-08-28,29.4,19.8,41.94462204,88.61476898,29.76488538,20.93914358,5.733671526,18.69732845,0.056572477,0.094067734,0.272105723,0.256881474,0,0,0,0.041693618,37.5776,127.058,33.3068,0.2661,4537.609863,29.9,20.5
4,2014-08-28,30,19.6,53.06568527,98.00733948,27.52059962,19.75688564,6.327883909,94.78127375,0.035256054,0.051867371,0.201517394,0.20864059,0,0,0,0.309659024,37.645,127.022,45.716,2.5348,4527.242188,29.8,20.8
5,2014-08-28,29,19.1,51.18490982,90.28324127,27.96720343,20.46410534,5.223327249,102.584988,0.072502875,0.117175112,0.207383785,0.184726532,0,0,0,0.003133216,37.5507,127.135,35.038,0.5055,4524.760742,29.5,19.6
6,2014-08-28,30.6,20.4,44.24413681,87.09663391,29.19402787,21.12267243,5.18600599,53.26307122,0.040389376,0.130879954,0.210160295,0.28866664,0,0,0,0,37.5102,127.042,54.6384,0.1457,4538.213867,30.6,21.2
7,2014-08-28,30.1,21.4,54.06788635,94.94202423,27.79473102,20.34202071,4.893353075,110.1469804,0.038788724,0.048469306,0.152139658,0.326080167,0,0,0,0.375434479,37.5776,126.838,12.37,0.0985,4519.286621,30.1,21.5
8,2014-08-28,30.2,21.2,41.70961761,88.47990417,29.37662586,21.46480771,5.36077553,59.81799086,0.040430781,0.096699218,0.201808566,0.349519548,0,0,0,0.746002074,37.4697,126.91,52.518,1.5629,4518.48877,30.7,20
9,2014-08-28,30.6,21.7,50.2665863,94.46525574,28.0684733,20.35795173,5.375702451,87.48163701,0.025758323,0.070174766,0.192399169,0.397310827,0,0,0,1.468886709,37.4967,126.826,50.9312,0.4125,4549.967285,29.9,20.5
10,2014-08-28,28.7,17.4,46.21218872,92.33567047,27.63499749,19.95342476,5.597030987,74.42825937,0.034504209,0.122206343,0.138518277,0.22656234,0,0,0,0.310091113,37.4562,126.955,208.507,5.1782,4454.895508,30.2,16.6
11,2014-08-28,30.5,20.4,45.56758499,85.74653625,29.1515768,21.15430261,4.803529988,53.14303843,0.054386707,0.102677227,0.254123003,0.239577532,0,0,0,0.006427282,37.5372,127.085,28.7,0.6233,4545.04834,30.2,21.1
12,2014-08-28,29.9,18.9,41.9913559,85.67118835,28.98148805,20.74234303,5.961469869,29.73755217,0.025966844,0.066796102,0.268906263,0.383563371,0,0,0,0.048818659,37.5507,126.988,132.118,0.5931,4583.094727,29.3,19.4
13,2014-08-28,30.1,20.1,43.83586121,89.17806244,29.25559787,20.57120219,5.130661488,32.30011157,0.048167267,0.10559416,0.235761262,0.242406845,0,0,0,1.79E-05,37.5776,127.083,59.8324,2.6865,4513.875488,30.5,21
14,2014-08-28,30.4,20.8,40.16226959,82.09354401,29.89101427,21.78816388,5.766789536,35.00509687,0.042949016,0.071062494,0.20534644,0.399587967,0,0,0,0.583986508,37.4967,126.927,30.968,0.618,4524.740723,30.3,17.5
15,2014-08-28,29.7,19.9,42.79193878,80.17814636,29.38799681,21.91315684,5.665062954,47.79934855,0.035076864,0.059200199,0.268595133,0.38930693,0,0,0,0.964159225,37.5507,126.937,30.0464,0.8552,4548.87793,29.4,20.1
16,2014-08-28,28.9,18.3,48.00750732,91.84300232,28.15300237,20.82184952,5.023073812,86.58123736,0.039694596,0.1720806,0.15867405,0.253153453,0,0,0,0.045939366,37.4697,126.995,82.2912,2.2579,4486.966309,30.4,18.3
17,2014-08-28,29,16.1,49.51794052,96.06900024,28.31207733,19.44633643,4.283962637,101.6042026,0.042295412,0.077073282,0.222805988,0.283062061,0,0,0,0.011127999,37.6181,127.099,53.4712,0.697,4539.616699,29.5,17.2
18,2014-08-28,32.2,21.1,48.448349,91.72136688,28.3484725,21.02276465,4.744576911,88.58236456,0.055854559,0.162078196,0.188748248,0.239697809,0,0,0,0,37.4832,127.024,56.4448,1.2313,4515.307129,33,19.7
19,2014-08-28,29.3,19.9,45.34471893,82.60820007,28.7875771,21.3773749,5.435125252,59.08407569,0.040107767,0.044387305,0.286434351,0.322095016,0,0,0,1.10909225,37.5776,126.938,75.0924,1.7678,4574.11377,30.1,19.4
20,2014-08-28,29.6,19.1,52.83633041,91.46760559,27.01773928,19.99323752,6.835329582,82.86952873,0.039349067,0.035444597,0.262256761,0.199214426,0,0,0,0.313704559,37.6181,127.004,146.554,4.7296,4632.916992,29.8,20.1
21,2014-08-28,29.9,20.8,42.12862778,88.34010315,29.7722422,21.02527568,5.91636318,18.54036701,0.045653882,0.083957279,0.266788636,0.312602429,0,0,0,0.003738803,37.5507,127.04,26.298,0.5721,4534.740723,30.5,20.8
22,2014-08-28,30.6,20.3,47.38712692,86.4937973,28.76243213,21.42928281,4.63319097,76.49740028,0.074605644,0.14408232,0.199263717,0.199609709,0,0,0,0.004259263,37.5102,127.086,21.9668,0.1332,4520.791504,30.5,21.1
23,2014-08-28,30.8,21.7,47.22689819,84.24497986,28.7215602,21.76264389,5.285597761,85.30659882,0.044046838,0.04563879,0.259600511,0.402808949,0,0,0,4.455671671,37.5372,126.891,15.5876,0.1554,4522.18457,31.3,22.5
